2022-10-3 00:10:54 INFO  openCart:32 - Password provided
2022-10-3 00:10:55 INFO  openCart:35 - Login Button Clicked
2022-10-3 00:12:25 INFO  openCart:29 - Username provided
2022-10-3 00:12:25 INFO  openCart:32 - Password provided
2022-10-3 00:12:32 INFO  openCart:35 - Login Button Clicked
2022-10-3 00:12:42 INFO  openCart:29 - Username provided
2022-10-3 00:12:42 INFO  openCart:32 - Password provided
2022-10-3 00:12:49 INFO  openCart:35 - Login Button Clicked
2022-10-3 00:12:59 INFO  openCart:29 - Username provided
2022-10-3 00:13:00 INFO  openCart:32 - Password provided
2022-10-3 00:13:07 INFO  openCart:35 - Login Button Clicked
2022-10-3 10:29:26 INFO  openCart:29 - Username provided
2022-10-3 10:29:26 INFO  openCart:32 - Password provided
2022-10-3 10:29:37 INFO  openCart:35 - Login Button Clicked
2022-10-3 10:29:47 INFO  openCart:29 - Username provided
2022-10-3 10:29:47 INFO  openCart:32 - Password provided
2022-10-3 10:29:56 INFO  openCart:35 - Login Button Clicked
2022-10-3 10:57:19 INFO  openCart:29 - Username provided
2022-10-3 10:57:19 INFO  openCart:32 - Password provided
2022-10-3 10:57:28 INFO  openCart:35 - Login Button Clicked
2022-10-3 10:57:38 WARN  openCart:72 - Login Failed
2022-10-3 10:57:48 INFO  openCart:29 - Username provided
2022-10-3 10:57:48 INFO  openCart:32 - Password provided
2022-10-3 10:57:56 INFO  openCart:35 - Login Button Clicked
2022-10-3 10:58:02 WARN  openCart:72 - Login Failed
2022-10-3 11:00:24 INFO  openCart:29 - Username provided
2022-10-3 11:00:24 INFO  openCart:32 - Password provided
2022-10-3 11:00:33 INFO  openCart:35 - Login Button Clicked
2022-10-3 11:00:43 WARN  openCart:72 - Login Failed
2022-10-3 11:00:52 INFO  openCart:29 - Username provided
2022-10-3 11:00:52 INFO  openCart:32 - Password provided
2022-10-3 11:01:00 INFO  openCart:35 - Login Button Clicked
2022-10-3 11:01:00 INFO  openCart:64 - Login Passed
2022-10-3 11:01:02 INFO  openCart:29 - Username provided
2022-10-3 11:01:03 INFO  openCart:32 - Password provided
2022-10-3 11:01:10 INFO  openCart:35 - Login Button Clicked
2022-10-3 11:01:20 WARN  openCart:72 - Login Failed
2022-10-3 11:13:00 INFO  openCart:29 - Username provided
2022-10-3 11:13:00 INFO  openCart:32 - Password provided
2022-10-3 11:13:08 INFO  openCart:35 - Login Button Clicked
2022-10-3 11:13:18 WARN  openCart:72 - Login Failed
2022-10-3 11:13:28 INFO  openCart:29 - Username provided
2022-10-3 11:13:28 INFO  openCart:32 - Password provided
2022-10-3 11:13:36 INFO  openCart:35 - Login Button Clicked
2022-10-3 11:13:36 INFO  openCart:64 - Login Passed
2022-10-3 11:13:38 INFO  openCart:29 - Username provided
2022-10-3 11:13:38 INFO  openCart:32 - Password provided
2022-10-3 11:13:46 INFO  openCart:35 - Login Button Clicked
2022-10-3 11:13:56 WARN  openCart:72 - Login Failed
2022-10-3 21:20:42 INFO  openCart:25 - UserName provided
2022-10-3 21:20:42 INFO  openCart:28 - Password provided
2022-10-3 21:20:53 INFO  openCart:31 - Login Button Clicked
2022-10-3 21:21:03 WARN  openCart:45 - Login Failed
2022-10-3 21:21:09 INFO  openCart:25 - UserName provided
2022-10-3 21:21:09 INFO  openCart:28 - Password provided
2022-10-3 21:21:17 INFO  openCart:31 - Login Button Clicked
2022-10-3 21:21:17 INFO  openCart:37 - Login Passed
2022-10-3 21:21:20 INFO  openCart:25 - UserName provided
2022-10-3 21:21:20 INFO  openCart:28 - Password provided
2022-10-3 21:21:31 INFO  openCart:31 - Login Button Clicked
2022-10-3 21:21:41 WARN  openCart:45 - Login Failed
2022-10-3 23:59:56 INFO  openCart:25 - UserName provided
2022-10-3 23:59:56 INFO  openCart:28 - Password provided
2022-10-4 00:00:04 INFO  openCart:31 - Login Button Clicked
2022-10-4 00:00:14 WARN  openCart:45 - Login Failed
2022-10-4 00:00:25 INFO  openCart:25 - UserName provided
2022-10-4 00:00:25 INFO  openCart:28 - Password provided
2022-10-4 00:00:37 INFO  openCart:31 - Login Button Clicked
